Date,Close,Open,High,Low,Volume
07/22/1999,21.9,21.790499999999998,22.119,21.680999999999997,50000000
07/23/1999,22.36,22.2482,22.5836,22.1364,50000000
07/26/1999,24.76,24.636200000000002,25.0076,24.512400000000003,50000000
07/27/1999,24.45,24.327749999999998,24.694499999999998,24.2055,50000000
07/28/1999,23.34,23.2233,23.5734,23.1066,50000000
07/29/1999,23.51,23.39245,23.7451,23.274900000000002,50000000
07/30/1999,23.81,23.690949999999997,24.048099999999998,23.5719,50000000
08/02/1999,25.75,25.62125,26.0075,25.4925,50000000
08/03/1999,25.25,25.12375,25.5025,24.9975,50000000
08/04/1999,25.63,25.501849999999997,25.8863,25.3737,50000000
08/05/1999,28.83,28.68585,29.118299999999998,28.5417,50000000
08/06/1999,26.31,26.178449999999998,26.5731,26.046899999999997,50000000
08/09/1999,27.41,27.27295,27.6841,27.1359,50000000
08/10/1999,27.61,27.47195,27.8861,27.3339,50000000
08/11/1999,27.19,27.05405,27.4619,26.918100000000003,50000000
08/12/1999,24.58,24.457099999999997,24.825799999999997,24.3342,50000000
08/13/1999,23.66,23.5417,23.8966,23.4234,50000000
08/16/1999,23.75,23.63125,23.9875,23.5125,50000000
08/17/1999,22.09,21.97955,22.3109,21.8691,50000000
08/18/1999,22.78,22.6661,23.0078,22.552200000000003,50000000
08/19/1999,24.57,24.44715,24.8157,24.3243,50000000
08/20/1999,24.05,23.929750000000002,24.2905,23.8095,50000000
08/23/1999,23.13,23.01435,23.3613,22.898699999999998,50000000
08/24/1999,23.41,23.29295,23.6441,23.1759,50000000
08/25/1999,21.92,21.8104,22.139200000000002,21.7008,50000000
08/26/1999,20.25,20.14875,20.4525,20.0475,50000000
08/27/1999,20.9,20.795499999999997,21.108999999999998,20.691,50000000
08/30/1999,23.3,23.183500000000002,23.533,23.067,50000000
08/31/1999,24.41,24.28795,24.6541,24.1659,50000000
09/01/1999,23.86,23.7407,24.0986,23.621399999999998,50000000
09/02/1999,24.25,24.12875,24.4925,24.0075,50000000
09/03/1999,21.5,21.3925,21.715,21.285,50000000
09/07/1999,22.4,22.288,22.624,22.176,50000000
09/08/1999,24.21,24.08895,24.4521,23.9679,50000000
09/09/1999,23.91,23.79045,24.1491,23.6709,50000000
09/10/1999,22.19,22.079050000000002,22.411900000000003,21.9681,50000000
09/13/1999,22.8,22.686,23.028000000000002,22.572,50000000
09/14/1999,23.38,23.263099999999998,23.613799999999998,23.1462,50000000
09/15/1999,22.97,22.85515,23.1997,22.740299999999998,50000000
09/16/1999,25.46,25.3327,25.7146,25.2054,50000000
09/17/1999,24.33,24.20835,24.5733,24.086699999999997,50000000
09/20/1999,24.08,23.9596,24.3208,23.839199999999998,50000000
09/21/1999,24.51,24.38745,24.755100000000002,24.2649,50000000
09/22/1999,25.88,25.7506,26.1388,25.621199999999998,50000000
09/23/1999,24.13,24.009349999999998,24.371299999999998,23.8887,50000000
09/24/1999,28.2,28.058999999999997,28.482,27.918,50000000
09/27/1999,27.06,26.924699999999998,27.3306,26.789399999999997,50000000
09/28/1999,26.34,26.2083,26.6034,26.0766,50000000
09/29/1999,25.51,25.382450000000002,25.7651,25.254900000000003,50000000
09/30/1999,26.15,26.01925,26.4115,25.888499999999997,50000000
10/01/1999,25.58,25.452099999999998,25.8358,25.324199999999998,50000000
10/04/1999,25.26,25.1337,25.512600000000003,25.0074,50000000
10/05/1999,24.68,24.5566,24.9268,24.4332,50000000
10/06/1999,23.72,23.601399999999998,23.9572,23.482799999999997,50000000
10/07/1999,22.44,22.3278,22.6644,22.215600000000002,50000000
10/08/1999,22.44,22.3278,22.6644,22.215600000000002,50000000
10/11/1999,20.71,20.606450000000002,20.9171,20.5029,50000000
10/12/1999,21.56,21.452199999999998,21.775599999999997,21.3444,50000000
10/13/1999,22.62,22.5069,22.8462,22.393800000000002,50000000
10/14/1999,26.68,26.546599999999998,26.9468,26.4132,50000000
10/15/1999,27.31,27.17345,27.583099999999998,27.0369,50000000
10/18/1999,29.34,29.1933,29.6334,29.046599999999998,50000000
10/19/1999,26.25,26.11875,26.5125,25.9875,50000000
10/20/1999,25.15,25.02425,25.4015,24.8985,50000000
10/21/1999,25.53,25.402350000000002,25.785300000000003,25.2747,50000000
10/22/1999,22.02,21.9099,22.2402,21.799799999999998,50000000
10/25/1999,23.78,23.6611,24.0178,23.5422,50000000
10/26/1999,22.94,22.825300000000002,23.169400000000003,22.7106,50000000
10/27/1999,24.32,24.1984,24.563200000000002,24.0768,50000000
10/28/1999,22.37,22.25815,22.593700000000002,22.1463,50000000
10/29/1999,20.63,20.52685,20.836299999999998,20.4237,50000000
11/01/1999,22.7,22.5865,22.927,22.473,50000000
11/02/1999,22.09,21.97955,22.3109,21.8691,50000000
11/03/1999,23.08,22.964599999999997,23.310799999999997,22.8492,50000000
11/04/1999,22.47,22.35765,22.694699999999997,22.2453,50000000
11/05/1999,21.47,21.36265,21.6847,21.2553,50000000
11/08/1999,22.57,22.45715,22.7957,22.3443,50000000
11/09/1999,22.06,21.9497,22.2806,21.839399999999998,50000000
11/10/1999,22.6,22.487000000000002,22.826,22.374000000000002,50000000
11/11/1999,22.24,22.1288,22.4624,22.017599999999998,50000000
11/12/1999,21.99,21.880049999999997,22.209899999999998,21.7701,50000000
11/15/1999,21.78,21.671100000000003,21.9978,21.5622,50000000
11/16/1999,22.13,22.01935,22.3513,21.9087,50000000
11/17/1999,20.78,20.6761,20.9878,20.572200000000002,50000000
11/18/1999,20.59,20.48705,20.7959,20.3841,50000000
11/19/1999,18.8,18.706,18.988,18.612000000000002,50000000
11/22/1999,20.37,20.268150000000002,20.573700000000002,20.1663,50000000
11/23/1999,21.07,20.96465,21.2807,20.8593,50000000
11/24/1999,20.7,20.5965,20.907,20.493,50000000
11/26/1999,20.35,20.248250000000002,20.553500000000003,20.1465,50000000
11/29/1999,24.27,24.14865,24.5127,24.0273,50000000
11/30/1999,23.81,23.690949999999997,24.048099999999998,23.5719,50000000
12/01/1999,23.41,23.29295,23.6441,23.1759,50000000
12/02/1999,21.69,21.58155,21.9069,21.473100000000002,50000000
12/03/1999,19.74,19.641299999999998,19.9374,19.542599999999997,50000000
12/06/1999,21.12,21.014400000000002,21.331200000000003,20.9088,50000000
12/07/1999,20.93,20.82535,21.1393,20.7207,50000000
12/08/1999,21.21,21.10395,21.4221,20.9979,50000000
12/09/1999,20.8,20.696,21.008000000000003,20.592,50000000
12/10/1999,21.61,21.50195,21.8261,21.3939,50000000
12/13/1999,21.96,21.8502,22.1796,21.7404,50000000
12/14/1999,22.25,22.138749999999998,22.4725,22.0275,50000000
12/15/1999,23.25,23.13375,23.4825,23.0175,50000000
12/16/1999,21.36,21.2532,21.5736,21.1464,50000000
12/17/1999,21.39,21.28305,21.6039,21.1761,50000000
12/20/1999,22.18,22.0691,22.4018,21.958199999999998,50000000
12/21/1999,22.98,22.8651,23.2098,22.7502,50000000
12/22/1999,22.14,22.0293,22.3614,21.9186,50000000
12/23/1999,21.59,21.48205,21.8059,21.3741,50000000
12/27/1999,22.88,22.7656,23.1088,22.6512,50000000
12/28/1999,23.61,23.49195,23.8461,23.3739,50000000
12/29/1999,23.08,22.964599999999997,23.310799999999997,22.8492,50000000
12/30/1999,23.51,23.39245,23.7451,23.274900000000002,50000000
01/03/2000,24.36,24.2382,24.6036,24.1164,50000000
01/04/2000,24.94,24.8153,25.189400000000003,24.6906,50000000
01/05/2000,27.98,27.8401,28.259800000000002,27.7002,50000000
01/06/2000,26.68,26.546599999999998,26.9468,26.4132,50000000
01/07/2000,25.14,25.014300000000002,25.3914,24.8886,50000000
01/10/2000,21.89,21.78055,22.108900000000002,21.6711,50000000
01/11/2000,21.98,21.8701,22.1998,21.7602,50000000
01/12/2000,23.05,22.93475,23.2805,22.8195,50000000
01/13/2000,22.73,22.61635,22.9573,22.5027,50000000
01/14/2000,19.83,19.730849999999997,20.028299999999998,19.6317,50000000
01/18/2000,21.39,21.28305,21.6039,21.1761,50000000
01/19/2000,22.15,22.03925,22.371499999999997,21.9285,50000000
01/20/2000,21.31,21.20345,21.5231,21.096899999999998,50000000
01/21/2000,21.55,21.44225,21.7655,21.334500000000002,50000000
01/24/2000,21.43,21.32285,21.6443,21.2157,50000000
01/25/2000,23.79,23.671049999999997,24.0279,23.5521,50000000
01/26/2000,22.91,22.79545,23.1391,22.6809,50000000
01/27/2000,22.37,22.25815,22.593700000000002,22.1463,50000000
01/28/2000,23.75,23.63125,23.9875,23.5125,50000000
01/31/2000,26.78,26.6461,27.047800000000002,26.5122,50000000
02/01/2000,24.43,24.30785,24.6743,24.1857,50000000
02/02/2000,23.02,22.904899999999998,23.2502,22.7898,50000000
02/03/2000,22.72,22.606399999999997,22.9472,22.4928,50000000
02/04/2000,20.77,20.66615,20.9777,20.5623,50000000
02/07/2000,22.97,22.85515,23.1997,22.740299999999998,50000000
02/08/2000,21.68,21.5716,21.8968,21.4632,50000000
02/09/2000,21.54,21.432299999999998,21.755399999999998,21.3246,50000000
02/10/2000,23.36,23.243199999999998,23.5936,23.1264,50000000
02/11/2000,22.94,22.825300000000002,23.169400000000003,22.7106,50000000
02/14/2000,24.67,24.546650000000003,24.916700000000002,24.4233,50000000
02/15/2000,24.08,23.9596,24.3208,23.839199999999998,50000000
02/16/2000,23.2,23.084,23.432,22.968,50000000
02/17/2000,22.9,22.7855,23.128999999999998,22.671,50000000
02/18/2000,23.37,23.25315,23.6037,23.136300000000002,50000000
02/22/2000,25.91,25.78045,26.1691,25.6509,50000000
02/23/2000,25.2,25.073999999999998,25.451999999999998,24.948,50000000
02/24/2000,24.18,24.0591,24.4218,23.9382,50000000
02/25/2000,24.13,24.009349999999998,24.371299999999998,23.8887,50000000
02/28/2000,25.9,25.7705,26.159,25.641,50000000
02/29/2000,23.76,23.6412,23.997600000000002,23.5224,50000000
03/01/2000,22.65,22.536749999999998,22.8765,22.423499999999997,50000000
03/02/2000,21.62,21.5119,21.8362,21.4038,50000000
03/03/2000,19.98,19.8801,20.1798,19.7802,50000000
03/06/2000,20.38,20.2781,20.5838,20.176199999999998,50000000
03/07/2000,22.24,22.1288,22.4624,22.017599999999998,50000000
03/08/2000,24.57,24.44715,24.8157,24.3243,50000000
03/09/2000,24.18,24.0591,24.4218,23.9382,50000000
03/10/2000,20.89,20.78555,21.0989,20.6811,50000000
03/13/2000,23.03,22.91485,23.2603,22.7997,50000000
03/14/2000,22.75,22.63625,22.9775,22.5225,50000000
03/15/2000,24.66,24.5367,24.9066,24.4134,50000000
03/16/2000,21.65,21.541749999999997,21.8665,21.4335,50000000
03/17/2000,21.26,21.1537,21.472600000000003,21.0474,50000000
03/20/2000,22.31,22.198449999999998,22.533099999999997,22.0869,50000000
03/21/2000,23.45,23.33275,23.6845,23.2155,50000000
03/22/2000,21.91,21.80045,22.1291,21.6909,50000000
03/23/2000,21.82,21.7109,22.0382,21.6018,50000000
03/24/2000,22.45,22.33775,22.6745,22.2255,50000000
03/27/2000,24.35,24.228250000000003,24.593500000000002,24.1065,50000000
03/28/2000,24.99,24.86505,25.2399,24.740099999999998,50000000
03/29/2000,24.37,24.248150000000003,24.6137,24.1263,50000000
03/30/2000,23.95,23.83025,24.1895,23.7105,50000000
03/31/2000,24.78,24.656100000000002,25.027800000000003,24.5322,50000000
04/03/2000,24.99,24.86505,25.2399,24.740099999999998,50000000
04/04/2000,23.5,23.3825,23.735,23.265,50000000
04/05/2000,28.56,28.417199999999998,28.845599999999997,28.2744,50000000
04/06/2000,27.71,27.571450000000002,27.9871,27.4329,50000000
04/07/2000,25.64,25.5118,25.8964,25.3836,50000000
04/10/2000,25.44,25.312800000000003,25.6944,25.1856,50000000
04/11/2000,27.67,27.531650000000003,27.946700000000003,27.3933,50000000
04/12/2000,27.19,27.05405,27.4619,26.918100000000003,50000000
04/13/2000,28.46,28.317700000000002,28.744600000000002,28.1754,50000000
04/14/2000,30.09,29.93955,30.3909,29.7891,50000000
04/17/2000,33.7,33.5315,34.037000000000006,33.363,50000000
04/18/2000,27.93,27.79035,28.2093,27.6507,50000000
04/19/2000,26.54,26.4073,26.8054,26.2746,50000000
04/20/2000,26.54,26.4073,26.8054,26.2746,50000000
04/24/2000,27.79,27.651049999999998,28.067899999999998,27.5121,50000000
04/25/2000,26.26,26.128700000000002,26.5226,25.997400000000003,50000000
04/26/2000,25.39,25.26305,25.643900000000002,25.1361,50000000
04/27/2000,29.43,29.28285,29.7243,29.1357,50000000
04/28/2000,25.62,25.4919,25.8762,25.3638,50000000
05/01/2000,26.07,25.93965,26.3307,25.8093,50000000
05/02/2000,26.81,26.67595,27.0781,26.5419,50000000
05/03/2000,30.0,29.85,30.3,29.7,50000000
05/04/2000,31.45,31.292749999999998,31.764499999999998,31.1355,50000000
05/05/2000,29.49,29.34255,29.7849,29.195099999999996,50000000
05/08/2000,28.8,28.656,29.088,28.512,50000000
05/09/2000,28.25,28.10875,28.5325,27.9675,50000000
05/10/2000,29.68,29.5316,29.9768,29.3832,50000000
05/11/2000,29.07,28.92465,29.3607,28.7793,50000000
05/12/2000,26.33,26.198349999999998,26.5933,26.066699999999997,50000000
05/15/2000,26.47,26.33765,26.7347,26.205299999999998,50000000
05/16/2000,24.46,24.3377,24.704600000000003,24.2154,50000000
05/17/2000,24.62,24.4969,24.866200000000003,24.3738,50000000
05/18/2000,23.42,23.3029,23.654200000000003,23.1858,50000000
05/19/2000,24.85,24.72575,25.0985,24.6015,50000000
05/22/2000,26.25,26.11875,26.5125,25.9875,50000000
05/23/2000,25.75,25.62125,26.0075,25.4925,50000000
05/24/2000,25.96,25.8302,26.2196,25.700400000000002,50000000
05/25/2000,23.87,23.75065,24.108700000000002,23.6313,50000000
05/26/2000,24.61,24.48695,24.8561,24.363899999999997,50000000
05/30/2000,24.59,24.46705,24.8359,24.3441,50000000
05/31/2000,24.09,23.969549999999998,24.3309,23.8491,50000000
06/01/2000,23.2,23.084,23.432,22.968,50000000
06/02/2000,21.32,21.2134,21.5332,21.1068,50000000
06/05/2000,23.06,22.944699999999997,23.290599999999998,22.8294,50000000
06/06/2000,23.2,23.084,23.432,22.968,50000000
06/07/2000,23.17,23.05415,23.4017,22.9383,50000000
06/08/2000,23.36,23.243199999999998,23.5936,23.1264,50000000
06/09/2000,22.08,21.9696,22.3008,21.859199999999998,50000000
06/12/2000,22.22,22.1089,22.4422,21.997799999999998,50000000
06/13/2000,23.28,23.163600000000002,23.512800000000002,23.0472,50000000
06/14/2000,21.61,21.50195,21.8261,21.3939,50000000
06/15/2000,21.42,21.312900000000003,21.634200000000003,21.2058,50000000
06/16/2000,20.54,20.4373,20.7454,20.3346,50000000
06/19/2000,21.16,21.0542,21.3716,20.9484,50000000
06/20/2000,20.81,20.705949999999998,21.0181,20.601899999999997,50000000
06/21/2000,21.06,20.9547,21.270599999999998,20.8494,50000000
06/22/2000,21.54,21.432299999999998,21.755399999999998,21.3246,50000000
06/23/2000,22.13,22.01935,22.3513,21.9087,50000000
06/26/2000,24.85,24.72575,25.0985,24.6015,50000000
06/27/2000,22.1,21.9895,22.321,21.879,50000000
06/28/2000,21.87,21.760650000000002,22.088700000000003,21.6513,50000000
06/29/2000,20.76,20.656200000000002,20.9676,20.552400000000002,50000000
06/30/2000,19.68,19.581599999999998,19.8768,19.4832,50000000
07/03/2000,20.51,20.40745,20.715100000000003,20.3049,50000000
07/05/2000,20.63,20.52685,20.836299999999998,20.4237,50000000
07/06/2000,20.77,20.66615,20.9777,20.5623,50000000
07/07/2000,19.68,19.581599999999998,19.8768,19.4832,50000000
07/10/2000,20.2,20.099,20.402,19.997999999999998,50000000
07/11/2000,19.64,19.541800000000002,19.8364,19.4436,50000000
07/12/2000,20.29,20.18855,20.4929,20.0871,50000000
07/13/2000,19.9,19.8005,20.099,19.700999999999997,50000000
07/14/2000,19.21,19.11395,19.4021,19.0179,50000000
07/17/2000,20.02,19.9199,20.2202,19.8198,50000000
07/18/2000,19.7,19.601499999999998,19.897,19.503,50000000
07/19/2000,19.28,19.183600000000002,19.472800000000003,19.0872,50000000
07/20/2000,19.05,18.95475,19.2405,18.8595,50000000
07/21/2000,19.04,18.9448,19.2304,18.8496,50000000
07/24/2000,19.35,19.25325,19.5435,19.1565,50000000
07/25/2000,19.46,19.3627,19.654600000000002,19.2654,50000000
07/26/2000,19.63,19.53185,19.8263,19.433699999999998,50000000
07/27/2000,19.26,19.163700000000002,19.4526,19.067400000000003,50000000
07/28/2000,19.33,19.233349999999998,19.5233,19.136699999999998,50000000
07/31/2000,20.98,20.8751,21.1898,20.7702,50000000
08/01/2000,20.66,20.5567,20.866600000000002,20.4534,50000000
08/02/2000,20.2,20.099,20.402,19.997999999999998,50000000
08/03/2000,20.29,20.18855,20.4929,20.0871,50000000
08/04/2000,18.75,18.65625,18.9375,18.5625,50000000
08/07/2000,19.31,19.213449999999998,19.5031,19.116899999999998,50000000
08/08/2000,18.89,18.795550000000002,19.0789,18.7011,50000000
08/09/2000,18.78,18.6861,18.9678,18.592200000000002,50000000
08/10/2000,18.97,18.875149999999998,19.159699999999997,18.7803,50000000
08/11/2000,19.26,19.163700000000002,19.4526,19.067400000000003,50000000
08/14/2000,18.98,18.8851,19.169800000000002,18.7902,50000000
08/15/2000,17.97,17.88015,18.1497,17.7903,50000000
08/16/2000,17.81,17.72095,17.9881,17.631899999999998,50000000
08/17/2000,18.0,17.91,18.18,17.82,50000000
08/18/2000,17.17,17.08415,17.341700000000003,16.9983,50000000
08/21/2000,17.71,17.62145,17.8871,17.5329,50000000
08/22/2000,17.83,17.74085,18.0083,17.651699999999998,50000000
08/23/2000,17.59,17.50205,17.7659,17.4141,50000000
08/24/2000,17.42,17.332900000000002,17.5942,17.245800000000003,50000000
08/25/2000,16.96,16.8752,17.1296,16.7904,50000000
08/28/2000,17.11,17.024449999999998,17.2811,16.9389,50000000
08/29/2000,16.84,16.7558,17.0084,16.671599999999998,50000000
08/30/2000,17.13,17.044349999999998,17.301299999999998,16.9587,50000000
08/31/2000,17.44,17.352800000000002,17.6144,17.265600000000003,50000000
09/01/2000,16.81,16.725949999999997,16.978099999999998,16.6419,50000000
09/05/2000,19.18,19.0841,19.3718,18.9882,50000000
09/06/2000,19.7,19.601499999999998,19.897,19.503,50000000
09/07/2000,20.47,20.367649999999998,20.674699999999998,20.2653,50000000
09/08/2000,18.81,18.71595,18.998099999999997,18.6219,50000000
09/11/2000,19.03,18.93485,19.2203,18.8397,50000000
09/12/2000,18.33,18.238349999999997,18.513299999999997,18.1467,50000000
09/13/2000,18.76,18.6662,18.9476,18.572400000000002,50000000
09/14/2000,18.24,18.148799999999998,18.4224,18.057599999999997,50000000
09/15/2000,18.09,17.99955,18.2709,17.9091,50000000
09/18/2000,18.88,18.7856,19.0688,18.6912,50000000
09/19/2000,20.22,20.1189,20.4222,20.017799999999998,50000000
09/20/2000,19.99,19.89005,20.189899999999998,19.7901,50000000
09/21/2000,20.17,20.06915,20.3717,19.968300000000003,50000000
09/22/2000,22.09,21.97955,22.3109,21.8691,50000000
09/25/2000,20.85,20.74575,21.058500000000002,20.6415,50000000
09/26/2000,21.5,21.3925,21.715,21.285,50000000
09/27/2000,21.71,21.60145,21.9271,21.492900000000002,50000000
09/28/2000,21.28,21.1736,21.492800000000003,21.0672,50000000
09/29/2000,19.88,19.7806,20.078799999999998,19.6812,50000000
10/02/2000,20.98,20.8751,21.1898,20.7702,50000000
10/03/2000,20.99,20.88505,21.1999,20.780099999999997,50000000
10/04/2000,22.18,22.0691,22.4018,21.958199999999998,50000000
10/05/2000,21.02,20.9149,21.2302,20.8098,50000000
10/06/2000,20.53,20.42735,20.735300000000002,20.3247,50000000
10/09/2000,23.92,23.800400000000003,24.159200000000002,23.6808,50000000
10/10/2000,23.77,23.65115,24.0077,23.5323,50000000
10/11/2000,26.23,26.09885,26.4923,25.9677,50000000
10/12/2000,27.21,27.07395,27.482100000000003,26.9379,50000000
10/13/2000,29.34,29.1933,29.6334,29.046599999999998,50000000
10/16/2000,27.33,27.19335,27.603299999999997,27.0567,50000000
10/17/2000,26.19,26.059050000000003,26.451900000000002,25.9281,50000000
10/18/2000,30.7,30.546499999999998,31.006999999999998,30.393,50000000
10/19/2000,26.8,26.666,27.068,26.532,50000000
10/20/2000,24.63,24.50685,24.8763,24.383699999999997,50000000
10/23/2000,24.58,24.457099999999997,24.825799999999997,24.3342,50000000
10/24/2000,24.14,24.0193,24.3814,23.898600000000002,50000000
10/25/2000,25.58,25.452099999999998,25.8358,25.324199999999998,50000000
10/26/2000,26.64,26.506800000000002,26.9064,26.3736,50000000
10/27/2000,27.42,27.2829,27.694200000000002,27.1458,50000000
10/30/2000,26.23,26.09885,26.4923,25.9677,50000000
10/31/2000,24.77,24.64615,25.0177,24.522299999999998,50000000
11/01/2000,24.07,23.949650000000002,24.3107,23.8293,50000000
11/02/2000,23.71,23.591450000000002,23.947100000000002,23.4729,50000000
11/03/2000,24.05,23.929750000000002,24.2905,23.8095,50000000
11/06/2000,24.53,24.40735,24.7753,24.2847,50000000
11/07/2000,25.12,24.994400000000002,25.3712,24.8688,50000000
11/08/2000,24.87,24.74565,25.1187,24.6213,50000000
11/09/2000,26.79,26.65605,27.0579,26.5221,50000000
11/10/2000,28.07,27.92965,28.3507,27.7893,50000000
11/13/2000,29.13,28.98435,29.4213,28.8387,50000000
11/14/2000,27.93,27.79035,28.2093,27.6507,50000000
11/15/2000,27.24,27.1038,27.5124,26.967599999999997,50000000
11/16/2000,25.82,25.6909,26.0782,25.5618,50000000
11/17/2000,25.5,25.3725,25.755,25.245,50000000
11/20/2000,26.49,26.35755,26.7549,26.225099999999998,50000000
11/21/2000,27.43,27.292849999999998,27.7043,27.1557,50000000
11/22/2000,26.91,26.77545,27.179100000000002,26.6409,50000000
11/24/2000,27.32,27.1834,27.5932,27.0468,50000000
11/27/2000,26.12,25.9894,26.3812,25.858800000000002,50000000
11/28/2000,26.99,26.85505,27.2599,26.7201,50000000
11/29/2000,27.88,27.7406,28.1588,27.6012,50000000
11/30/2000,28.64,28.4968,28.9264,28.3536,50000000
12/01/2000,28.31,28.16845,28.5931,28.026899999999998,50000000
12/04/2000,28.55,28.40725,28.8355,28.2645,50000000
12/05/2000,27.28,27.1436,27.5528,27.0072,50000000
12/06/2000,24.32,24.1984,24.563200000000002,24.0768,50000000
12/07/2000,25.46,25.3327,25.7146,25.2054,50000000
12/08/2000,23.74,23.621299999999998,23.9774,23.502599999999997,50000000
12/11/2000,23.8,23.681,24.038,23.562,50000000
12/12/2000,24.03,23.909850000000002,24.270300000000002,23.7897,50000000
12/13/2000,23.69,23.571550000000002,23.9269,23.453100000000003,50000000
12/14/2000,23.4,23.282999999999998,23.634,23.165999999999997,50000000
12/15/2000,25.43,25.30285,25.6843,25.1757,50000000
12/18/2000,26.79,26.65605,27.0579,26.5221,50000000
12/19/2000,27.35,27.213250000000002,27.6235,27.076500000000003,50000000
12/20/2000,29.95,29.80025,30.2495,29.650499999999997,50000000
12/21/2000,31.97,31.81015,32.289699999999996,31.650299999999998,50000000
12/22/2000,28.75,28.60625,29.0375,28.4625,50000000
12/26/2000,28.47,28.32765,28.7547,28.185299999999998,50000000
12/27/2000,28.88,28.735599999999998,29.1688,28.591199999999997,50000000
12/28/2000,27.99,27.85005,28.2699,27.710099999999997,50000000
12/29/2000,26.35,26.21825,26.613500000000002,26.0865,50000000
01/02/2001,27.93,27.79035,28.2093,27.6507,50000000
01/03/2001,29.63,29.481849999999998,29.926299999999998,29.3337,50000000
01/04/2001,26.35,26.21825,26.613500000000002,26.0865,50000000
01/05/2001,27.81,27.670949999999998,28.088099999999997,27.5319,50000000
01/08/2001,29.98,29.8301,30.2798,29.6802,50000000
01/09/2001,29.47,29.32265,29.764699999999998,29.1753,50000000
01/10/2001,28.44,28.297800000000002,28.724400000000003,28.1556,50000000
01/11/2001,26.68,26.546599999999998,26.9468,26.4132,50000000
01/12/2001,25.31,25.183449999999997,25.5631,25.0569,50000000
01/16/2001,25.59,25.46205,25.8459,25.3341,50000000
01/17/2001,24.4,24.278,24.644,24.156,50000000
01/18/2001,24.48,24.3576,24.724800000000002,24.2352,50000000
01/19/2001,23.62,23.5019,23.8562,23.3838,50000000
01/22/2001,24.27,24.14865,24.5127,24.0273,50000000
01/23/2001,23.0,22.885,23.23,22.77,50000000
01/24/2001,21.98,21.8701,22.1998,21.7602,50000000
01/25/2001,22.44,22.3278,22.6644,22.215600000000002,50000000
01/26/2001,22.52,22.4074,22.7452,22.2948,50000000
01/29/2001,22.8,22.686,23.028000000000002,22.572,50000000
01/30/2001,23.07,22.95465,23.3007,22.8393,50000000
01/31/2001,22.94,22.825300000000002,23.169400000000003,22.7106,50000000
02/01/2001,22.39,22.27805,22.6139,22.1661,50000000
02/02/2001,20.87,20.76565,21.0787,20.6613,50000000
02/05/2001,22.75,22.63625,22.9775,22.5225,50000000
02/06/2001,22.04,21.9298,22.2604,21.819599999999998,50000000
02/07/2001,21.63,21.52185,21.8463,21.4137,50000000
02/08/2001,21.46,21.352700000000002,21.6746,21.2454,50000000
02/09/2001,21.67,21.56165,21.8867,21.453300000000002,50000000
02/12/2001,23.06,22.944699999999997,23.290599999999998,22.8294,50000000
02/13/2001,21.64,21.5318,21.8564,21.4236,50000000
02/14/2001,21.84,21.7308,22.0584,21.6216,50000000
02/15/2001,21.51,21.40245,21.7251,21.294900000000002,50000000
02/16/2001,21.65,21.541749999999997,21.8665,21.4335,50000000
02/20/2001,23.43,23.31285,23.6643,23.1957,50000000
02/21/2001,24.81,24.68595,25.0581,24.561899999999998,50000000
02/22/2001,25.96,25.8302,26.2196,25.700400000000002,50000000
02/23/2001,27.18,27.0441,27.4518,26.9082,50000000
02/26/2001,27.18,27.0441,27.4518,26.9082,50000000
02/27/2001,25.57,25.44215,25.8257,25.3143,50000000
02/28/2001,26.37,26.23815,26.6337,26.1063,50000000
03/01/2001,29.66,29.5117,29.9566,29.3634,50000000
03/02/2001,29.08,28.9346,29.3708,28.789199999999997,50000000
03/05/2001,28.32,28.1784,28.6032,28.0368,50000000
03/06/2001,26.26,26.128700000000002,26.5226,25.997400000000003,50000000
03/07/2001,25.28,25.1536,25.5328,25.0272,50000000
03/08/2001,24.42,24.297900000000002,24.6642,24.175800000000002,50000000
03/09/2001,24.47,24.347649999999998,24.7147,24.225299999999997,50000000
03/12/2001,27.88,27.7406,28.1588,27.6012,50000000
03/13/2001,30.77,30.61615,31.0777,30.4623,50000000
03/14/2001,30.37,30.21815,30.6737,30.066300000000002,50000000
03/15/2001,28.53,28.38735,28.8153,28.2447,50000000
03/16/2001,28.78,28.636100000000003,29.067800000000002,28.4922,50000000
03/19/2001,30.61,30.45695,30.9161,30.3039,50000000
03/20/2001,30.02,29.869899999999998,30.3202,29.7198,50000000
03/21/2001,31.41,31.25295,31.7241,31.0959,50000000
03/22/2001,32.41,32.247949999999996,32.7341,32.085899999999995,50000000
03/23/2001,33.0,32.835,33.33,32.67,50000000
03/26/2001,30.0,29.85,30.3,29.7,50000000
03/27/2001,28.52,28.377399999999998,28.8052,28.2348,50000000
03/28/2001,28.26,28.1187,28.5426,27.977400000000003,50000000
03/29/2001,29.27,29.123649999999998,29.5627,28.9773,50000000
03/30/2001,28.76,28.616200000000003,29.047600000000003,28.4724,50000000
04/02/2001,29.4,29.253,29.694,29.105999999999998,50000000
04/03/2001,32.92,32.7554,33.2492,32.5908,50000000
04/04/2001,34.28,34.1086,34.6228,33.937200000000004,50000000
04/05/2001,32.51,32.347449999999995,32.8351,32.1849,50000000
04/06/2001,30.39,30.23805,30.6939,30.086100000000002,50000000
04/09/2001,31.94,31.7803,32.2594,31.6206,50000000
04/10/2001,30.67,30.516650000000002,30.9767,30.363300000000002,50000000
